word,rawFreq,invDocFreq,rank
en,14169,5.245533795759812,180
home,14164,5.245886741092244,181
there,14145,5.2472290705883715,182
mother,14101,5.250344558486809,183
help,14092,5.250983014862911,184
video,13897,5.264917285837457,185
trying,13876,5.266429546234399,186
guy,13862,5.267438991846109,187
born,13812,5.271052495814156,188
play,13797,5.272139098116005,189
still,13747,5.275769656852619,190
them,13660,5.282118421199258,191
through,13608,5.285932420248341,192
person,13486,5.294938165029512,193
marketing,13457,5.297090858582497,194
gamer,13431,5.2990248074149635,195
friends,13302,5.308675875479672,196
forever,13282,5.31018054022338,197
let,13255,5.312215435600913,198
fun,13142,5.320777066866226,199
blogger,13112,5.323062433900374,200
n,13037,5.32879880666126,201
name,13026,5.329642915217692,202
call,12961,5.334645426900664,203
say,12943,5.3360351738816005,204
hard,12918,5.337968587731621,205
player,12901,5.339285447598902,206
tv,12895,5.339750636008594,207
designer,12894,5.339828188453473,208
photographer,12805,5.3467545556904135,209
mind,12799,5.347223232468247,210
travel,12798,5.347301366624634,211
black,12785,5.348317666598752,212
working,12765,5.349883224648455,213
teacher,12757,5.350510134785749,214
young,12682,5.356406610064062,215
opinions,12681,5.356485465089139,216
please,12651,5.3588540119093695,217
come,12594,5.363369765275351,218
nothing,12581,5.364402535972908,219
where,12580,5.364482024069607,220
sometimes,12568,5.365436374388581,221
human,12567,5.3655159447088945,222
dad,12563,5.365834289319621,223
3,12507,5.370301787775133,224
think,12482,5.37230266883005,225
right,12457,5.374307561437946,226
support,12324,5.38504169460748,227
1,12257,5.390493072982874,228
game,12241,5.391799302248526,229
books,12135,5.400496436163337,230
into,12115,5.402145921073413,231
made,12035,5.408771204106866,232
dream,12026,5.409519302724525,233
editor,12001,5.4116002956925975,234
stuff,11999,5.41176696235965,235
ill,11994,5.412183750595584,236
insta,11985,5.4129344074555545,237
#,11978,5.413518641499631,238
die,11976,5.413685628224575,239
fuck,11951,5.4157753184571575,240
jesus,11866,5.42291310750545,241
her,11842,5.424937741232317,242
former,11762,5.431716279304138,243
thats,11696,5.437343372334479,244
were,11696,5.437343372334479,245
4,11693,5.43759990318372,246
ever,11668,5.439740223336427,247
manager,11634,5.442658429853332,248
online,11607,5.444981910955416,249
baby,11597,5.445843831367336,250
2017,11590,5.446447617990241,251
community,11589,5.446533902989648,252
give,11556,5.449385492737913,253
s,11548,5.450078013541213,254
owner,11484,5.4556355130830845,255
shit,11469,5.456942531959516,256
personal,11342,5.468077625750065,257
health,11314,5.470549378420938,258
science,11273,5.474179789279508,259
because,11259,5.475422466520908,260
coach,11193,5.481301692434771,261
around,11189,5.481659122516318,262
their,11170,5.483358662260793,263
believe,11082,5.4912681048967436,264
year,11039,5.495155818305687,265
bad,10960,5.5023379938220325,266
been,10912,5.506727174240796,267
16,10910,5.506910475496922,268
digital,10907,5.507185490395296,269
his,10870,5.510583574208784,270
city,10843,5.513070564851857,271
well,10841,5.513255032662747,272
coffee,10788,5.518155870064418,273
any,10758,5.520940611490851,274
really,10745,5.522149745247428,275
he,10741,5.522522080725992,276
lot,10737,5.522894554889904,277
hi,10666,5.529529163163492,278
o,10640,5.531969791428404,279
anything,10637,5.532251786072374,280
x,10598,5.535924971271331,281
yourself,10589,5.536774548893584,282
making,10589,5.536774548893584,283
full,10575,5.53809755040956,284
change,10508,5.544453403518609,285
engineer,10483,5.546835377871466,286
producer,10442,5.550754140353542,287
american,10409,5.55391945880857,288
tech,10396,5.5551691585626575,289
check,10373,5.557383998892211,290
dog,10304,5.564058105979904,291
founder,10273,5.567071181107775,292
book,10216,5.572635156611664,293
christian,10163,5.577836601186273,294
enjoy,10153,5.578821047022816,295
may,10085,5.585541103935727,296
then,10069,5.587128878408424,297
dm,10038,5.59021238410916,298
care,10022,5.591807598804369,299
country,9975,5.596508312565975,300
very,9971,5.596909395495246,301
el,9960,5.598013203745395,302
page,9949,5.599118231734679,303
part,9929,5.601130507290445,304
political,9908,5.603247763714789,305
long,9850,5.609118820157904,306
she,9840,5.61013456427774,307
content,9806,5.6135958321128605,308
soul,9805,5.613697815693592,309
head,9802,5.614003828854546,310
married,9785,5.615739674493862,311
nerd,9766,5.617683309702433,312
senior,9719,5.622507542820569,313
friend,9680,5.626528374053416,314
hate,9595,5.635348145882238,315
thing,9571,5.637852582128132,316
two,9563,5.638688789974497,317
email,9552,5.639839718691656,318
trump,9548,5.6402585668653185,319
design,9547,5.640363306326005,320
talk,9512,5.644036115953421,321
many,9502,5.645087972577172,322
boy,9483,5.647089553440312,323
something,9431,5.652588139780154,324
dreams,9356,5.660572426619969,325
bitch,9356,5.660572426619969,326
down,9354,5.660786216038208,327
myself,9320,5.664427646644402,328
looking,9290,5.667651722516155,329
latest,9253,5.671642452075009,330
w,9231,5.674022890333887,331
queen,9218,5.675432181043585,332
mine,9206,5.676734829946852,333
radio,9200,5.677386791286907,334
money,9103,5.68798624581875,335
going,9061,5.692610786101978,336
basketball,9040,5.694931100937817,337
loving,9020,5.69714594126737,338
supporter,9012,5.6980332527719035,339
look,9000,5.699365698005683,340
show,8986,5.700922464693933,341
geek,8936,5.7065022135750025,342
lets,8929,5.707285868806823,343
even,8921,5.708182227410255,344
fashion,8901,5.710426645365107,345
history,8900,5.710538998603807,346
contact,8868,5.7141409835878365,347
army,8855,5.715608004107105,348
blessed,8845,5.716737947730153,349
peace,8780,5.724113867694877,350
welcome,8755,5.726965309604086,351
feel,8698,5.733497161166455,352
aspiring,8674,5.736260229928727,353
off,8662,5.7376446325494666,354
girls,8643,5.739840530571401,355
entrepreneur,8614,5.743201488709983,356
technology,8608,5.743898271922474,357
local,8588,5.746224395325367,358
22,8579,5.747272918751074,359
advocate,8565,5.748906143565819,360
aint,8501,5.75640647170668,361
conservative,8490,5.757701275018646,362
class,8438,5.763844961639755,363
passionate,8352,5.774089244201619,364
public,8347,5.774688082473302,365
doing,8316,5.778408905346136,366
education,8270,5.783955766306302,367
those,8265,5.784560544068914,368
#blacklivesmatter,8261,5.785044629761534,369
retired,8260,5.785165687809015,370
consultant,8255,5.785771197969811,371
based,8206,5.791724681321908,372
write,8196,5.792944044965249,373
alum,8189,5.793798485053851,374
movies,8181,5.794775882810341,375
uk,8180,5.794898124727246,376
club,8179,5.795020381589064,377
addict,8166,5.796611082444517,378
small,8103,5.804355911863314,379
events,8087,5.806332441228217,380
why,8087,5.806332441228217,381
creative,8071,5.808312884999666,382
son,8040,5.812161192151026,383
place,8039,5.812285577996078,384
major,8018,5.8149012611215865,385
cool,8012,5.81564985753833,386
woman,8005,5.816523928893224,387
kids,7990,5.818399515563718,388
service,7982,5.819401268715359,389
stan,7977,5.82002787441291,390
mi,7964,5.821658889139952,391
rock,7955,5.8227896135521515,392
anime,7949,5.8235441407509265,393
without,7911,5.828336079302643,394
president,7902,5.829474383352703,395
makes,7877,5.8326431546207145,396
would,7871,5.8334051561815885,397
probably,7868,5.833786374815089,398
co,7850,5.836076743547585,399
others,7797,5.842851231014439,400
animal,7783,5.844648407364651,401
film,7772,5.8460627438267085,402
open,7764,5.847092610035138,403
everyone,7761,5.8474790834699,404
pretty,7745,5.84954280147307,405
daily,7743,5.849801065937315,406
rt,7731,5.851352055003564,407
youtuber,7730,5.851481412742571,408
single,7723,5.852387385754775,409
services,7705,5.854720806569823,410
management,7700,5.855369946482264,411
true,7671,5.8591432903647425,412
2016,7654,5.861361888338391,413
cat,7641,5.863061790676472,414
culture,7640,5.863192672163473,415
web,7627,5.8648956921598,416
top,7611,5.866995706056647,417
fc,7601,5.868310457757999,418
journalist,7559,5.873851369031862,419
feminist,7525,5.878359464706962,420
red,7523,5.878625280763817,421
stop,7518,5.879290130199916,422
rest,7497,5.882087334820977,423
crazy,7456,5.887571197958612,424
learning,7456,5.887571197958612,425
pro,7448,5.888644735367135,426
baseball,7438,5.889988279839024,427
d,7435,5.890391695429783,428
blog,7430,5.891064416612234,429
entertainment,7421,5.892276456353906,430
photography,7415,5.8930852997520065,431
kind,7368,5.899443976388896,432
ya,7352,5.901617890288516,433
beauty,7333,5.90420556623024,434
currently,7333,5.90420556623024,435
15,7329,5.904751194398188,436
independent,7318,5.906253208744887,437
united,7254,5.915037234481191,438
l,7214,5.920566692860555,439
junkie,7213,5.920705321820366,440
watch,7207,5.921537499399598,441
once,7204,5.921953848028192,442
leader,7193,5.923481944456682,443
ceo,7189,5.9240381953401675,444
south,7189,5.9240381953401675,445
dogs,7187,5.924316436855596,446
king,7167,5.92710311833012,447
videos,7148,5.92975767804472,448
hope,7145,5.930177463960071,449
likes,7140,5.930877498990409,450
information,7132,5.931998575341008,451
use,7104,5.935932269652033,452
smile,7098,5.936777221117597,453
english,7042,5.944698054609041,454
group,7037,5.9454083323574896,455
development,7037,5.9454083323574896,456
channel,7032,5.946119114959026,457
wanna,7020,5.947827057304182,458
women,7015,5.948539561787477,459
international,7014,5.948682123623915,460
star,7005,5.949966095552932,461
ive,7000,5.9506801262865885,462
law,6996,5.951251718185546,463
lost,6993,5.951680626620172,464
bts,6992,5.951823636988667,465
lives,6960,5.956410800995574,466
christ,6954,5.957273241756232,467
fanatic,6947,5.958280363631158,468
truth,6944,5.958712297983853,469
today,6942,5.959000357902307,470
writing,6899,5.96521380177793,471
mostly,6888,5.966809508216472,472
un,6888,5.966809508216472,473
yo,6856,5.9714660940464235,474
read,6850,5.972341623067768,475
before,6847,5.972779675202976,476
host,6787,5.98158125762028,477
favorite,6770,5.984089188417718,478
rights,6731,5.989866554313326,479
else,6730,5.990015131685265,480
passion,6730,5.990015131685265,481
rts,6728,5.990312352671255,482
america,6716,5.992097536126607,483
beer,6707,5.993438518224302,484
run,6685,5.996724064787995,485
learn,6678,5.997771733820439,486
es,6677,5.99792149046617,487
musician,6674,5.9983708950127195,488
oh,6673,5.998520741420433,489
gay,6650,6.001973420674139,490
los,6649,6.002123807921584,491
company,6636,6.004080903013704,492
activist,6625,6.005739903469616,493
trash,6611,6.0078553469904605,494
creator,6589,6.011188683410219,495
da,6584,6.011947811967133,496
r,6576,6.013163617588023,497
100,6569,6.014228661431566,498
#1,6559,6.015752123030303,499
boys,6553,6.016667315284542,500
updates,6551,6.016972565592162,501
trust,6499,6.02494195642969,502
tell,6477,6.028332835141121,503
facebook,6433,6.035149282913038,504
5,6418,6.037483732654237,505
internet,6413,6.038263095175176,506
reader,6410,6.038731004409323,507
cats,6410,6.038731004409323,508
23,6408,6.039043065575844,509
join,6402,6.039979833794231,510
liberal,6370,6.04499080575783,511
simple,6358,6.046876412853291,512
followed,6355,6.047348370700484,513
gaming,6352,6.047820551397067,514
night,6349,6.048292955153589,515
nice,6339,6.049869248039872,516
him,6330,6.051290039185817,517
try,6328,6.051606044876549,518
website,6320,6.052871067183136,519
end,6317,6.0533458634253385,520
self,6314,6.053820885206102,521
soccer,6307,6.054930147660388,522
again,6277,6.059698116006507,523
m,6256,6.063049272098892,524
avid,6249,6.064168824394957,525
bio,6226,6.067856203322485,526
interested,6217,6.069302800054701,527
words,6204,6.07139603002761,528
child,6203,6.071557229350922,529
times,6201,6.071879705974161,530
job,6200,6.072040983290856,531
nature,6166,6.077539945877943,532
strong,6165,6.077702138725594,533
developer,6148,6.080463449665553,534
laugh,6148,6.080463449665553,535
endorsements,6141,6.081602679994639,536
global,6124,6.084374797546465,537
arts,6113,6.086172624295314,538
doesnt,6103,6.087809821779544,539
animals,6101,6.088137583172187,540
positive,6097,6.088793428416222,541
singer,6094,6.089285594778384,542
hey,6084,6.090927900944855,543
fitness,6081,6.091421119203929,544
soon,6053,6.096036258432352,545
dance,6047,6.097027994050826,546
actor,6046,6.0971933789846355,547
justice,6042,6.097855192377422,548
link,6033,6.0993458758832775,549
b,6033,6.0993458758832775,550
next,6031,6.0996774408730525,551
whats,6009,6.1033319299901105,552
easy,5996,6.10549769510155,553
west,5986,6.1071668659113945,554
matter,5984,6.107501034669726,555
happiness,5976,6.108838827511385,556
someone,5972,6.109508395664958,557
blue,5961,6.1113520231041125,558
helping,5957,6.112023276695352,559
voice,5948,6.113535246743993,560
power,5939,6.1150495063081785,561
dj,5933,6.116060288065396,562
london,5929,6.116734710616671,563
freelance,5908,6.120282910672769,564
ass,5885,6.124183534629662,565
funny,5880,6.125033513431366,566
national,5857,6.128952748234257,567
youll,5850,6.130148614098137,568
could,5843,6.131345911769602,569
reading,5843,6.131345911769602,570
coming,5837,6.132373309120248,571
texas,5835,6.132716009603382,572
thoughts,5835,6.132716009603382,573
put,5832,6.133230280635545,574
meet,5810,6.137009704478082,575
etc,5806,6.137698409739464,576
ask,5806,6.137698409739464,577
should,5804,6.13804294031996,578
eat,5803,6.13821525013343,579
princess,5801,6.138559958857974,580
days,5789,6.140630710245034,581
faith,5781,6.142013597241563,582
graduate,5777,6.142705758542773,583
model,5769,6.14409152006715,584
expert,5758,6.146000083151917,585
daughter,5736,6.149828172044582,586
lifestyle,5732,6.150525765375976,587
post,5708,6.1547215757273115,588
party,5704,6.155422592229907,589
research,5699,6.156299554489039,590
away,5699,6.156299554489039,591
wine,5689,6.158055789573392,592
hockey,5678,6.159991217291123,593
se,5677,6.160167351153313,594
amazing,5661,6.162989720287379,595
dedicated,5661,6.162989720287379,596
endorsement,5657,6.163696558980883,597
grad,5655,6.164050165773818,598
last,5641,6.166528920584063,599
t,5571,6.179015704303223,600
these,5536,6.185318057026533,601
share,5536,6.185318057026533,602
together,5532,6.18604086153939,603
white,5514,6.1892999627402965,604
hello,5466,6.198043187836025,605
story,5445,6.201892518956978,606
raised,5406,6.209080827487646,607
eyes,5392,6.211673901731896,608
software,5390,6.212044890420996,609
vida,5387,6.212601631643505,610
same,5384,6.213158682999476,611
north,5377,6.214459677514361,612
obsessed,5366,6.2165075233384695,613
specialist,5364,6.21688030992247,614
speaker,5356,6.218372847512976,615
does,5320,6.225116971988348,616
network,5306,6.227752019626354,617
children,5303,6.228317577186909,618
theres,5287,6.231339298088589,619
#maga,5284,6.231906888681823,620
house,5269,6.234749684114753,621
experience,5255,6.237410271012988,622
movie,5230,6.2421789972650705,623
training,5227,6.242752775611117,624
perfect,5226,6.242944108243481,625
master,5210,6.246010419576626,626
por,5207,6.24658640116114,627
et,5197,6.248508739315597,628
bot,5196,6.248701176533548,629
del,5195,6.248893650790711,630
sport,5185,6.250820433660411,631
lord,5178,6.252171394012556,632
another,5175,6.252750936190469,633
tweeting,5170,6.253717586821564,634
miss,5165,6.2546851727703,635
podcast,5151,6.257399404758454,636
enough,5144,6.2587592884065835,637
lady,5143,6.2589537085491225,638
hell,5128,6.261874555723533,639
light,5124,6.262654891307414,640
retweets,5086,6.270098608341974,641
short,5058,6.275619127094129,642
graphic,5058,6.275619127094129,643
follower,5046,6.277994425123036,644
success,5042,6.278787446576174,645
bit,5036,6.279978159159801,646
space,5027,6.281766890631464,647
lead,5027,6.281766890631464,648
huge,5025,6.282164821396762,649
id,5017,6.283758129839786,650
hot,5012,6.28475523830808,651
playing,4989,6.289354786463002,652
kid,4980,6.29116038430534,653
random,4978,6.291562071396501,654
everyday,4975,6.2921649047313455,655
dead,4973,6.292566995609301,656
certified,4944,6.298415555186512,657
pop,4907,6.305927518234135,658
while,4905,6.306335182324576,659
humble,4899,6.307559172685464,660
amateur,4896,6.3081717301318765,661
after,4885,6.310420989847156,662
between,4883,6.310830490262378,663
stories,4876,6.312265063722877,664
makeup,4874,6.312675320138887,665
#theresistance,4874,6.312675320138887,666
yes,4872,6.313085744934306,667
side,4872,6.313085744934306,668
24,4868,6.313907100216621,669
reporter,4864,6.314729130678036,670
quality,4861,6.315346097278583,671
track,4855,6.316581173598614,672
gods,4845,6.318643029999173,673
mean,4831,6.321536789769632,674
c,4818,6.324231371149223,675
main,4799,6.328182712465793,676
add,4796,6.328808038176634,677
wont,4783,6.331522310643742,678
ma,4783,6.331522310643742,679
super,4771,6.334034348807932,680
until,4765,6.3352927382357365,681
10,4764,6.335502623848848,682
less,4757,6.336973057891758,683
freedom,4748,6.33886679859448,684
earth,4747,6.339077435772721,685
para,4746,6.33928811732833,686
left,4741,6.340342191421921,687
order,4738,6.340975169605308,688
cute,4734,6.3418197642501095,689
dreamer,4715,6.345841359256481,690
create,4708,6.3473270859438715,691
fangirl,4703,6.348389672378991,692
tea,4702,6.348602325224024,693
info,4700,6.3490277666258885,694
native,4699,6.349240555221223,695
ur,4693,6.350518238529621,696
become,4690,6.351157692883714,697
wrestling,4690,6.351157692883714,698
john,4669,6.355645359353102,699
twitch,4665,6.356502441042594,700
east,4660,6.357574827204347,701
usa,4634,6.363169849331717,702
source,4631,6.363817447843287,703
general,4613,6.367711870766218,704
kpop,4608,6.368796351948312,705
hair,4605,6.369447605634631,706
sweet,4602,6.370099283728727,707
area,4596,6.371403915355392,708
got7,4595,6.371621519534251,709
had,4588,6.373146076074778,710
leading,4581,6.374672960437297,711
veteran,4567,6.37773374113904,712
lo,4567,6.37773374113904,713
educator,4559,6.3794869741105975,714
awesome,4555,6.38036474462998,715
con,4548,6.3819026994536125,716
stand,4528,6.38630993444102,717
14,4518,6.38852085729609,718
est,4517,6.388742218669435,719
green,4512,6.389849761146144,720
lil,4512,6.389849761146144,721
g,4510,6.390293121827315,722
brand,4507,6.390958531633391,723
assistant,4506,6.391180433331849,724
which,4500,6.392512878565627,725
must,4496,6.393402162750512,726
st,4486,6.395628839243885,727
phd,4469,6.399425605390587,728
face,4457,6.4021143813774835,729
indian,4456,6.402338772716919,730
te,4454,6.402787706506726,731
eu,4438,6.4063864508315,732
industry,4429,6.408416450400841,733
cause,4429,6.408416450400841,734
le,4422,6.409998192906647,735
fight,4415,6.4115824412859785,736
half,4415,6.4115824412859785,737
estate,4413,6.412035545054492,738
visit,4406,6.4136230269617505,739
sun,4401,6.414758487512947,740
whatever,4398,6.415440383209332,741
providing,4390,6.417261048254822,742
gonna,4389,6.417488864635805,743
justin,4389,6.417488864635805,744
vibes,4385,6.418400649517755,745
anyone,4385,6.418400649517755,746
1st,4381,6.41931326651014,747
dancer,4379,6.419769887522641,748
em,4372,6.42136970502761,749
aka,4367,6.422514000838478,750
special,4364,6.423201207371077,751
available,4364,6.423201207371077,752
12,4353,6.425725012771742,753
follows,4351,6.4261845716033585,754
arsenal,4343,6.428024921789217,755
said,4335,6.429868665109397,756
under,4332,6.430560946203157,757
series,4331,6.430791813109412,758
waiting,4322,6.432872017257208,759
alone,4301,6.437742721540302,760
rp,4271,6.444742283482572,761
sleep,4266,6.445913655292743,762
pr,4264,6.446382588478358,763
engineering,4253,6.448965659070406,764
7,4249,6.449906614209227,765
sales,4248,6.450141991402264,766
body,4237,6.45273480369748,767
did,4234,6.453443102629229,768
project,4228,6.454861207333911,769
fall,4223,6.456044499390095,770
fucking,4222,6.456281325915773,771
traveler,4210,6.459127627647612,772
against,4198,6.46198205394346,773
different,4197,6.462220290990448,774
stars,4196,6.462458584807851,775
isnt,4189,6.464128233377004,776
listen,4181,6.466039822967474,777
alumni,4163,6.470354307129063,778
save,4156,6.472037202104921,779
exo,4151,6.473241006271,780
25,4147,6.474205094077657,781
running,4142,6.47541151236851,782
poet,4124,6.479766709187189,783
runner,4122,6.480251792873634,784
chicago,4118,6.481222666736304,785
retweet,4118,6.481222666736304,786
fear,4118,6.481222666736304,787
daddy,4115,6.4819514412128685,788
current,4111,6.48292396742616,789
worth,4107,6.48389744036748,790
las,4102,6.485115615691713,791
below,4099,6.485847233819701,792
band,4098,6.486091225525194,793
both,4097,6.486335276777168,794
mommy,4088,6.488534422440498,795
believer,4087,6.488779070759762,796
streamer,4071,6.49270160582106,797
angel,4070,6.492947275887398,798
fans,4068,6.493438797155588,799
watching,4059,6.495653637485141,800
government,4057,6.4961464911175915,801
analyst,4056,6.49639300905302,802
getting,4047,6.498614409448173,803
tips,4044,6.499355974183677,804
weird,4043,6.499603284683268,805
shows,4035,6.501583973619989,806
york,4033,6.5020797594506705,807
weather,4026,6.503816948124302,808
dark,4025,6.504065364471375,809
pizza,4022,6.504810983991441,810
remember,4020,6.505308372710972,811
lol,4013,6.507051184057122,812
met,4002,6.50979603918036,813
water,4002,6.50979603918036,814
solutions,4000,6.510295914222011,815
fly,4000,6.510295914222011,816
needs,3992,6.512297916892685,817
maker,3986,6.513802053551299,818
cofounder,3977,6.516062509116348,819
products,3969,6.518076101540974,820
fighting,3964,6.519336658874161,821
fire,3964,6.519336658874161,822
j,3949,6.5231278930373895,823
inquiries,3937,6.526171263380301,824
ms,3925,6.52922392410753,825
ok,3919,6.530753756124407,826
yet,3916,6.531519550673638,827
each,3910,6.533052901344627,828
mum,3909,6.5333086885310845,829
friendly,3906,6.5340764428874145,830
used,3902,6.5351010331409825,831
found,3902,6.5351010331409825,832
site,3890,6.538181117711547,833
fine,3886,6.539209924386654,834
brother,3876,6.5417865813133815,835
leave,3874,6.542302710357098,836
junior,3862,6.545405091335579,837
line,3856,6.546959898593602,838
called,3851,6.54825742050913,839
data,3847,6.549296651571744,840
professor,3840,6.551117908742266,841
league,3840,6.551117908742266,842
word,3838,6.551638877756393,843
county,3831,6.553464409623389,844
men,3829,6.553986602846744,845
comes,3825,6.5550318080634025,846
park,3824,6.555293280152747,847
champion,3823,6.555554820627626,848
ny,3820,6.556339852723418,849
award,3814,6.557911768163675,850
p,3804,6.560537130658758,851
start,3802,6.561063031275665,852
policy,3797,6.562378994092237,853
buy,3794,6.563169403829079,854
winning,3793,6.56343301263514,855
thank,3781,6.566601750433106,856
turn,3776,6.567925027058648,857
taken,3772,6.56898491057069,858
manchester,3769,6.569780561056904,859
sheher,3767,6.570311346631998,860
average,3763,6.571373763730602,861
drink,3753,6.574034755189018,862
draw,3752,6.574301244197923,863
reason,3740,6.5775046639154615,864
foodie,3737,6.578307124838555,865
executive,3730,6.580182041686178,866
reality,3730,6.580182041686178,867
golf,3728,6.580718378518557,868
soy,3726,6.5812550031625054,869
feed,3718,6.583404386042649,870
13,3714,6.584480812411388,871
wild,3709,6.585827976834448,872
si,3705,6.586907016593852,873
nation,3702,6.587717061190596,874
trainer,3701,6.587987221937883,875
wish,3700,6.588257455691723,876
icon,3693,6.590151139471476,877
speak,3693,6.590151139471476,878
having,3689,6.591234856727363,879
town,3687,6.591777156089894,880
#resist,3662,6.598580829089583,881
spirit,3656,6.600220621749998,882
